"TIME", "DISTANCE", "CLIENT_1_EID", "CLIENT_1_LAT", "CLIENT_1_LON", "CLIENT_2_EID", "CLIENT_2_LAT", "CLIENT_2_LON"
0.2152745364, 10.34850716, 4436, -3.857085695, -38.49659024, 4520, -3.793535, -38.48653
0.1886703564, 8.67206682, 4436, -3.857085695, -38.49659024, 4518, -3.8013663, -38.48826
0.1868846749, 8.609567964, 4436, -3.857085695, -38.49659024, 4516, -3.801631873, -38.48839719
0.1851276538, 9.058873569, 4436, -3.857085695, -38.49659024, 4515, -3.794863, -38.5011742
0.2239595232, 10.65973483, 4436, -3.857085695, -38.49659024, 4514, -3.7933288, -38.480827
0.2203500643, 10.41572578, 4436, -3.857085695, -38.49659024, 4513, -3.791352, -38.481213
0.2603248142, 12.69730204, 4436, -3.857085695, -38.49659024, 4512, -3.778196315, -38.48287489
0.2235572323, 10.46654634, 4436, -3.857085695, -38.49659024, 4511, -3.788383, -38.482067
0.2027033153, 9.787126397, 4436, -3.857085695, -38.49659024, 4510, -3.795228, -38.491894
0.1920572228, 9.458925535, 4436, -3.857085695, -38.49659024, 4509, -3.795897, -38.49246
0.2161706574, 10.20477812, 4436, -3.857085695, -38.49659024, 4508, -3.789609955, -38.48016915
0.1286059483, 4.551549333, 4436, -3.857085695, -38.49659024, 4507, -3.8463397, -38.479694
0.05922234547, 3.214381835, 4436, -3.857085695, -38.49659024, 4506, -3.882640313, -38.50145465
0.2253178924, 10.52816943, 4436, -3.857085695, -38.49659024, 4505, -3.789544, -38.483914
0.2194773817, 9.98015615, 4436, -3.857085695, -38.49659024, 4504, -3.795627732, -38.47493417
0.2577284, 12.59036952, 4436, -3.857085695, -38.49659024, 4503, -3.770793, -38.482419
0.1179351997, 4.531471911, 4436, -3.857085695, -38.49659024, 4502, -3.828437413, -38.49008553
0.125612927, 4.371968056, 4436, -3.857085695, -38.49659024, 4501, -3.845724, -38.479589
0.2026073655, 9.15986214, 4436, -3.857085695, -38.49659024, 4500, -3.801312179, -38.486623
0.2010903057, 8.984472731, 4436, -3.857085695, -38.49659024, 4498, -3.800509695, -38.49366241
0.2222584533, 10.15513924, 4436, -3.857085695, -38.49659024, 4497, -3.7922177, -38.480965
0.2068052452, 10.9493234, 4436, -3.857085695, -38.49659024, 4495, -3.782171546, -38.51654169
0.04227279337, 2.59187033, 4436, -3.857085695, -38.49659024, 4494, -3.870498208, -38.4978409
0.03386358881, 2.028948647, 4436, -3.857085695, -38.49659024, 4493, -3.870605252, -38.49789455
0.2543752357, 11.25381699, 4436, -3.857085695, -38.49659024, 4492, -3.7884033, -38.467464
0.2270232202, 10.64075498, 4436, -3.857085695, -38.49659024, 4491, -3.782142527, -38.49818037
0.15831533, 7.582575636, 4436, -3.857085695, -38.49659024, 4483, -3.810440735, -38.49482681
0.1826910766, 8.462792027, 4436, -3.857085695, -38.49659024, 4481, -3.802705442, -38.4883658
0.1528983794, 8.174761582, 4435, -3.7917287, -38.486324, 1, -3.820394, -38.534866
0.06398863471, 2.309602214, 4435, -3.7917287, -38.486324, 4478, -3.7822087, -38.49841
0.0311419757, 1.159969153, 4435, -3.7917287, -38.486324, 4477, -3.789450895, -38.47943344
0.1168383137, 4.446900971, 4435, -3.7917287, -38.486324, 4476, -3.777324933, -38.5130535
0.1930126561, 10.24028687, 4435, -3.7917287, -38.486324, 4436, -3.857085695, -38.49659024
0.07715362771, 2.770376969, 4435, -3.7917287, -38.486324, 4434, -3.788275676, -38.46553773
0.05254535553, 2.181892897, 4435, -3.7917287, -38.486324, 4433, -3.798074763, -38.47895185
